"matchId","matchCreation","summonerId","championId","winner","firstBloodKill","firstTowerKill","firstTowerAssist","kills","assists","deaths","goldEarned","totalDamageDealt","magicDamageDealt","physicalDamageDealt","totalDamageDealtToChampions","totalDamageTaken","minionsKilled","neutralMinionsKilled","totalTimeCrowdControlDealt","wardsPlaced","towerKills","largestMultiKill","largestKillingSpree","largestCriticalStrike","totalHeal"
456187407,1421849777859,960912,254,1,0,0,0,1,4,6,9633,125724,7582,106639,5386,22443,46,69,214,7,1,1,0,0,1537
456187407,1421849777859,1294002,117,1,0,0,0,4,11,6,10999,92481,71779,20001,16887,19333,121,3,574,7,2,2,2,0,760
456187407,1421849777859,1313975,86,1,0,0,0,2,3,1,9447,88242,24530,63711,6071,18067,128,0,45,3,2,1,2,0,728
456187407,1421849777859,10403047,40,1,0,0,0,0,15,10,8985,9696,4354,5342,3470,20781,6,0,90,8,0,0,0,0,4801
456187407,1421849777859,3099788,429,1,1,1,0,27,1,3,19821,256866,17988,234057,57475,25442,217,20,720,6,2,3,10,930,1491
456210873,1421853089174,981650,222,0,0,0,0,4,4,8,10161,138266,8496,129454,12585,17614,187,17,123,4,1,2,2,578,2360
456210873,1421853089174,4622944,54,0,0,0,0,2,4,6,7549,64123,38593,25529,12502,23191,111,7,793,4,0,1,0,0,0
456210873,1421853089174,459817,64,0,0,0,0,4,6,8,9227,74411,19459,46766,7974,25670,36,42,722,14,0,1,0,0,866
456210873,1421853089174,2516679,63,0,0,0,0,3,3,7,8788,99448,87021,11887,17480,14938,155,1,69,8,0,1,2,0,618
456210873,1421853089174,5780934,40,0,0,0,0,0,4,7,5171,11752,8737,3015,2959,14308,9,0,104,14,0,0,0,0,2496
456210873,1421853089174,4982493,55,1,0,0,0,14,10,2,14392,133476,117274,15820,20934,12805,199,1,0,5,1,3,9,0,1194
456210873,1421853089174,6040804,59,1,0,0,0,3,21,2,10723,81458,7973,67966,12696,19495,31,33,468,5,0,1,3,41,1642
456210873,1421853089174,1101700,119,1,0,1,0,7,11,3,13495,152687,0,152146,16149,13993,136,25,164,12,3,2,4,1145,1530
456210873,1421853089174,1312330,13,1,1,0,0,10,7,3,13374,157835,129823,26479,20424,20289,198,15,463,7,1,2,6,0,160
456210873,1421853089174,1628807,53,1,0,0,1,2,14,3,8986,35576,25376,10200,7443,18382,19,1,93,14,1,1,0,0,2850
456195366,1421850947186,1696042,412,1,0,0,0,1,13,2,8800,33690,24180,9510,8915,15497,38,0,188,31,0,1,0,0,1830
456195366,1421850947186,1292608,58,1,0,0,0,6,6,3,10946,121927,12477,106944,15902,20004,169,3,270,9,0,1,4,0,3643
456195366,1421850947186,9391183,21,1,0,0,0,12,4,4,13881,145718,24582,121135,20569,17789,228,1,124,6,3,3,6,768,690
456195366,1421850947186,7832574,7,1,0,0,0,6,11,5,11323,115025,102620,12091,12839,15345,129,22,126,4,0,1,3,0,843
456195366,1421850947186,8850282,64,1,1,0,0,11,11,7,12139,119336,32019,78935,16334,23966,69,36,898,25,1,1,3,357,460
456195366,1421850947186,5816143,104,0,0,1,0,1,2,4,9908,131577,5888,125689,11850,16020,209,10,40,7,1,1,0,682,1637
456195366,1421850947186,596554,40,0,0,0,0,1,2,6,6792,28191,20285,7905,4349,12333,19,1,201,21,0,1,0,0,1975
456195366,1421850947186,2098249,92,0,0,0,0,7,7,9,11742,124237,0,123490,16522,23102,159,9,144,12,0,1,3,755,975
456195366,1421850947186,4750318,67,0,0,0,0,8,0,9,11222,105083,137,94481,19815,23821,184,4,148,8,2,2,2,497,779
456195366,1421850947186,2140589,32,0,0,0,1,4,3,8,8752,79902,58044,16310,12879,20550,33,43,179,5,0,2,3,0,401
456203727,1421853369747,482894,238,1,0,0,0,7,4,5,11343,105495,6609,97758,14415,15731,167,5,143,10,0,2,3,522,364
456203727,1421853369747,2150324,58,1,0,0,0,9,9,2,12423,113777,29314,83064,16139,29237,187,5,187,1,3,1,6,0,3617
456203727,1421853369747,1525699,9,1,0,0,1,3,8,2,8322,49000,34802,9941,5688,14211,11,23,267,7,0,1,2,0,7600
456203727,1421853369747,4582816,18,1,0,0,1,20,9,6,16629,193353,52168,139876,38514,20752,197,11,328,1,4,2,5,903,2937
456203727,1421853369747,3509596,25,1,1,1,0,5,22,6,10933,50473,41117,8671,20114,17389,39,0,157,9,1,1,2,0,1010
456203727,1421853369747,1433976,89,0,0,0,0,1,7,13,6563,18071,9387,7293,7305,30245,22,0,148,18,0,1,0,0,830
456203727,1421853369747,2240075,119,0,0,0,0,4,4,9,10145,128131,284,127762,9685,20225,141,17,80,4,0,1,2,855,329
456203727,1421853369747,3888901,17,0,0,0,0,5,3,12,8031,63436,45870,17376,18044,22226,90,5,257,5,0,1,2,0,562
456203727,1421853369747,7541051,67,0,0,0,0,7,3,4,10163,84079,719,76408,14866,16218,148,3,95,7,0,1,3,441,40
456203727,1421853369747,3987744,254,0,0,0,0,4,8,6,8113,61320,5527,48787,10125,26694,16,37,208,6,0,1,2,191,857
456176041,1421849681240,3184749,67,0,0,0,0,5,2,9,6372,37925,576,31473,9495,16069,63,5,107,4,0,1,0,134,125
456176041,1421849681240,787332,75,0,0,0,0,1,1,8,5071,40008,15107,24900,5852,24897,68,0,56,1,0,1,0,0,0
456176041,1421849681240,2018091,89,0,0,0,0,3,5,7,5382,21919,8366,12024,6237,16387,31,0,77,6,0,1,0,0,1648
456176041,1421849681240,4847279,105,0,0,0,0,0,2,4,3993,17584,9072,8321,4162,9188,38,0,30,2,0,0,0,0,190
456176041,1421849681240,9131285,23,0,0,0,0,3,1,10,5843,51831,0,50771,5860,21293,48,15,74,1,0,1,0,413,2859
456176041,1421849681240,740843,59,1,1,0,0,8,8,3,9902,75676,7602,60161,12851,14982,22,41,418,4,0,1,5,0,707
456176041,1421849681240,2948812,412,1,0,0,0,2,16,5,8015,25426,20435,4990,5332,12736,28,0,124,7,1,1,0,0,850
456176041,1421849681240,2144074,103,1,0,0,0,11,8,1,10350,77638,39965,14533,17846,7888,121,4,15,7,2,1,11,0,1768
456176041,1421849681240,1283237,51,1,0,1,0,7,11,2,10397,109442,7728,101714,15207,7348,140,1,35,2,3,1,4,902,684
456176041,1421849681240,3544327,122,1,0,0,0,9,7,1,10666,120937,12888,105294,20716,20697,161,3,92,4,3,2,6,0,2237
456220314,1421853143511,3348918,15,1,0,0,0,13,4,4,14338,203460,21178,181011,25232,12594,229,24,267,7,1,2,6,826,314
456220314,1421853143511,7603419,126,1,0,0,0,7,7,3,10552,122450,11225,110846,22308,14295,137,4,190,8,1,1,2,0,2067
456220314,1421853143511,1872816,84,1,0,0,0,13,7,3,11764,84765,35079,48580,15467,15959,129,0,283,4,0,2,6,0,0
456220314,1421853143511,8120310,89,1,0,0,0,0,15,6,7143,12258,7740,3868,7941,19828,6,0,92,15,0,0,0,0,2570
456220314,1421853143511,5839227,5,1,0,0,0,1,8,6,7831,66044,17811,43925,6921,20101,34,32,421,6,3,1,0,314,3593
456220314,1421853143511,4382573,11,0,0,1,0,3,8,8,9958,137659,3215,123457,8990,22775,104,48,149,4,1,1,2,817,3943
456220314,1421853143511,2001945,122,0,0,0,0,7,4,6,9031,80763,12918,64877,14912,21594,123,0,76,4,0,2,3,0,303
456220314,1421853143511,4605870,429,0,1,0,0,7,7,6,10252,90640,10579,80061,17684,18120,134,2,124,4,1,2,2,551,1793
456220314,1421853143511,3816779,53,0,0,0,0,1,10,7,6491,33524,23328,10195,8944,17381,25,0,144,17,0,1,0,0,0
456220314,1421853143511,1692510,25,0,0,0,0,4,6,7,7965,53309,42349,10305,8237,13670,91,1,62,4,0,1,2,0,387
456187666,1421849976740,2944030,7,0,1,0,0,2,4,6,5784,48014,35296,12718,9011,13108,77,4,61,1,0,1,0,0,0
456187666,1421849976740,6632369,68,0,0,0,0,6,1,9,7105,56173,44782,11391,13980,18537,94,1,373,1,0,2,5,0,268
456187666,1421849976740,1511851,421,0,0,0,0,0,7,10,5652,50656,8530,38134,6677,20616,28,27,266,5,0,0,0,0,3657
456187666,1421849976740,2232460,89,0,0,0,0,2,6,5,5105,16959,8415,6258,4833,14604,22,0,79,9,0,1,2,0,1842
456187666,1421849976740,5899502,104,0,0,0,0,5,2,1,6601,39548,1110,38438,4507,7952,102,0,0,0,0,1,5,0,618
456187666,1421849976740,7911072,222,1,0,1,0,9,5,1,12133,146324,6817,139049,17286,8814,203,20,200,2,4,1,6,629,317
456187666,1421849976740,1859683,37,1,0,0,1,3,9,4,8071,18105,9905,8200,7097,10477,5,1,46,12,0,1,2,0,5767
456187666,1421849976740,2903208,75,1,0,0,0,6,5,3,8849,79014,12595,65928,12696,16150,111,2,608,5,3,2,5,0,659
456187666,1421849976740,5784959,64,1,0,0,0,7,4,4,10094,103386,26921,69601,9318,16940,44,47,691,13,0,1,4,0,962
456187666,1421849976740,7594775,157,1,0,0,0,6,0,3,9244,97443,13129,83119,10053,12693,137,9,238,3,0,2,4,352,429
456176232,1421849831856,7752737,1,1,1,1,0,20,9,6,17573,145225,128101,15209,39871,17840,151,8,183,9,2,2,7,0,1707
456176232,1421849831856,4710781,51,1,0,0,1,7,12,4,15885,230703,2633,228069,26618,18814,231,14,45,6,1,1,4,1731,412
456176232,1421849831856,5110674,39,1,0,0,0,14,7,4,15817,144631,4361,133956,29122,37768,212,3,178,13,1,2,5,590,11147
456176232,1421849831856,4793919,201,1,0,0,1,3,24,4,13131,37369,20524,11993,13644,31262,42,1,1167,28,0,1,2,0,10691
456176232,1421849831856,3895683,5,1,0,0,1,2,5,6,10974,125669,14704,100812,16022,28050,69,34,549,10,4,1,0,0,9563
456176232,1421849831856,4206812,98,0,0,0,0,7,6,6,13542,138099,81706,55943,20920,40598,228,7,86,5,0,2,3,350,3246
456176232,1421849831856,3961189,120,0,0,0,0,5,7,11,10678,110998,24200,80143,14420,46741,52,48,98,5,1,1,2,0,6177
456176232,1421849831856,4166440,99,0,0,0,0,7,9,12,11902,171942,150067,20557,25563,21713,142,0,363,6,0,2,3,0,252
456176232,1421849831856,475578,222,0,0,0,0,3,7,12,10335,120902,2634,117979,16857,29149,145,7,108,9,1,1,0,710,368
456176232,1421849831856,9495446,53,0,0,0,0,2,10,5,9475,34933,25747,9185,9589,19798,25,0,73,12,0,1,0,0,2053
456212580,1421854075579,4107820,51,1,0,0,0,11,8,2,10892,103260,19723,83536,19874,9334,137,0,37,5,2,1,9,932,1371
456212580,1421854075579,1421250,86,1,1,0,0,6,3,4,8539,59436,15408,43815,10186,17108,96,0,172,2,1,1,3,0,0
456212580,1421854075579,2897684,421,1,0,0,0,1,9,7,8663,100022,9624,81104,8700,21206,21,57,467,2,1,1,0,0,5861
456212580,1421854075579,3222157,105,1,0,0,0,17,4,3,11936,80936,60117,19502,21127,12224,110,4,352,7,2,2,10,0,493
456212580,1421854075579,5814470,412,1,0,0,1,1,16,3,7931,20417,13187,7230,7759,11611,13,1,85,12,0,1,0,0,1411
456212580,1421854075579,1848193,92,0,0,0,0,0,2,5,5180,38840,0,38840,5004,10096,92,0,38,0,0,0,0,0,113
456212580,1421854075579,1762347,67,0,0,0,0,5,1,8,6718,44955,612,40002,9462,18002,96,3,103,0,1,2,2,99,40
456212580,1421854075579,4334739,134,0,0,0,0,8,1,9,8324,67209,59042,7770,8082,12924,103,2,199,5,0,1,2,0,201
456212580,1421854075579,445115,64,0,0,0,0,4,10,6,7886,54678,12344,38525,9244,22085,34,28,355,1,0,1,0,0,160
456212580,1421854075579,1696356,89,0,0,0,0,2,7,8,5265,21853,11631,7322,4739,16745,30,0,262,8,0,1,0,0,1789
456220975,1421853381597,3635101,18,1,0,0,0,17,13,5,16320,169470,28618,140215,27482,19885,201,6,116,10,4,4,8,799,3133
456220975,1421853381597,2355524,91,1,0,0,0,14,9,9,14781,139262,0,137991,26520,28036,164,5,727,2,0,2,5,719,3358
456220975,1421853381597,1188958,64,1,0,0,0,8,14,7,12893,113186,34618,66362,13655,31404,55,55,785,20,0,1,3,0,1166
456220975,1421853381597,1352368,17,1,1,0,0,9,15,9,15709,199048,96215,102832,35443,28141,207,11,690,7,4,1,4,561,153
456220975,1421853381597,9836586,26,1,0,0,0,3,5,2,7281,7103,6101,1002,2335,5649,2,0,7,7,0,2,3,0,167
456220975,1421853381597,5101744,238,0,0,1,0,11,9,13,12528,118611,8021,109696,27413,28335,133,13,191,8,1,2,2,530,0
456220975,1421853381597,3637186,99,0,0,0,0,4,17,9,10529,61012,54341,6670,22105,16492,50,0,147,8,0,1,0,0,1868
456220975,1421853381597,4982829,11,0,0,0,0,2,4,9,9280,128347,13291,100600,5702,19942,93,32,37,11,0,1,2,820,3038
456220975,1421853381597,1928220,122,0,0,0,0,8,7,13,11338,94953,11367,79279,16437,37548,135,5,397,4,1,2,3,0,3455
456220975,1421853381597,4993542,51,0,0,0,1,7,10,7,12984,171927,20988,150368,15827,20679,198,10,156,1,1,2,2,1205,2065
456195067,1421850808410,5187395,115,1,0,0,0,12,9,4,13304,120856,109510,11345,23910,11608,148,11,279,3,3,2,5,0,827
456195067,1421850808410,1195998,59,1,0,0,0,3,18,4,11085,91248,14797,65386,12711,23481,22,49,632,4,0,1,2,0,1468
456195067,1421850808410,2951955,51,1,1,0,0,11,7,2,13589,158958,2284,155096,23387,11436,168,19,293,7,2,3,5,1419,1925
456195067,1421850808410,1413612,412,1,0,0,0,1,16,5,8960,20082,15320,4761,8255,18897,22,1,136,6,0,1,0,0,1278
456195067,1421850808410,2895332,39,1,0,1,0,6,2,3,12867,154608,1870,150563,14745,20535,237,9,43,4,4,1,3,515,6884
456195067,1421850808410,4994852,9,0,0,0,0,3,6,8,7709,80758,69334,6764,11574,25134,37,42,307,3,0,1,0,0,10534
456195067,1421850808410,4478903,86,0,0,0,0,1,2,8,6328,58156,1624,55821,10224,30173,100,0,88,5,0,1,0,0,1594
456195067,1421850808410,891223,104,0,0,0,0,6,8,3,9918,102240,5936,95646,14014,18581,139,4,146,3,0,2,4,548,2826
456195067,1421850808410,5083419,105,0,0,0,0,7,4,8,9470,81428,60804,20221,15806,21725,115,3,221,8,1,1,2,0,1405
456195067,1421850808410,2829211,267,0,0,0,0,1,8,7,6353,18362,12495,5867,8090,15834,9,0,148,14,1,1,0,0,6708
456205557,1421854280569,8213412,35,1,0,0,0,3,5,1,8100,53982,19011,28532,6681,12970,27,19,384,13,0,1,2,436,449
456205557,1421854280569,1177157,104,1,0,0,0,9,3,2,13001,145616,1917,142705,27801,15374,202,2,190,7,4,2,4,841,2101
456205557,1421854280569,676295,267,1,0,0,0,1,15,1,9690,24727,17711,7015,15617,9441,10,0,141,18,0,1,0,0,8972
456205557,1421854280569,4157307,98,1,0,1,0,3,7,3,9642,66381,35407,30973,11446,23505,109,2,55,6,3,1,2,0,2001
456205557,1421854280569,4351107,25,1,1,0,1,10,6,2,12559,120192,99697,19125,31448,18992,166,6,207,6,0,2,5,0,878
456205557,1421854280569,2104109,105,0,0,0,0,4,0,7,6579,30484,19813,10436,9002,16337,60,1,40,2,0,2,3,0,0
456205557,1421854280569,6324295,50,0,0,0,0,0,5,5,6427,57638,39638,18000,16299,22940,89,3,156,6,0,0,0,0,8143
456205557,1421854280569,3432685,42,0,0,0,0,2,4,3,9202,108097,47229,56619,17470,18047,188,6,0,5,0,1,0,516,1516
456205557,1421854280569,3657959,59,0,0,0,0,1,6,3,7330,79544,17739,40499,6971,23047,26,51,606,7,0,1,0,0,1421
456205557,1421854280569,4996742,12,0,0,0,0,2,1,8,6020,30639,15859,8725,6854,28790,50,0,145,11,0,1,2,0,6410
456208748,1421855656837,3904851,5,1,0,1,0,9,10,7,11197,72190,7028,59292,14900,21015,34,16,159,3,3,2,4,0,5155
456208748,1421855656837,2818128,64,1,1,0,0,16,4,6,13181,79634,25063,53721,23034,21518,109,4,150,8,1,2,5,0,103
456208748,1421855656837,9625414,15,1,0,0,1,14,10,2,14575,166703,10434,155573,26370,15517,174,18,108,8,2,2,5,909,1813
456208748,1421855656837,4049371,92,1,0,0,0,5,7,4,11244,125913,26,125506,9815,19374,159,6,87,3,2,1,2,0,1677
456208748,1421855656837,9696631,412,1,0,0,0,0,16,1,8176,11027,6773,4253,4179,10493,10,1,68,31,0,0,0,0,280
456208748,1421855656837,3132785,80,0,0,0,0,3,4,7,7223,52112,5589,41037,6625,19515,29,28,272,5,0,1,0,475,369
456208748,1421855656837,7170831,84,0,0,0,0,4,6,10,7758,55654,17761,36685,11903,20025,80,0,315,8,0,1,2,0,178
456208748,1421855656837,9544009,126,0,0,0,0,4,3,9,8474,82909,10853,71071,19308,19296,136,4,150,7,0,1,3,474,309
456208748,1421855656837,9335272,267,0,0,0,0,3,6,8,6807,16595,12796,3799,7038,17597,4,0,154,20,0,1,2,0,3176
456208748,1421855656837,2903208,222,0,0,0,0,6,6,10,11160,131059,10130,120673,17223,18119,208,1,57,4,1,1,2,695,846
456215882,1421856079561,410767,67,0,0,0,0,5,0,1,5836,23574,330,22206,4725,4993,78,0,25,3,0,2,3,122,891
456215882,1421856079561,3589000,134,0,1,0,0,5,1,2,6986,64597,54162,10157,8636,7458,121,2,172,5,1,1,4,0,253
456215882,1421856079561,870948,59,0,0,0,0,1,2,4,6061,79445,2973,76472,14018,13547,139,0,143,3,0,1,0,0,414
456215882,1421856079561,10644531,64,0,0,0,0,2,1,3,5265,52419,14687,30883,1522,13368,12,48,432,16,0,1,2,0,507
456215882,1421856079561,701292,117,0,0,0,0,0,5,1,4071,3139,1912,1227,2155,2946,1,0,52,8,0,0,0,0,185
456215882,1421856079561,6982459,7,1,0,0,0,1,2,2,6106,46251,31674,14481,5423,8148,102,1,22,4,0,1,0,0,0
456215882,1421856079561,4075188,57,1,0,0,0,3,1,3,5431,44804,36829,7975,7103,15495,65,0,301,4,0,1,3,0,2113
456215882,1421856079561,2622318,51,1,0,1,0,0,2,4,6146,76344,561,75783,4381,6859,131,3,8,2,1,0,0,513,851
456215882,1421856079561,2150902,120,1,0,0,0,3,2,2,7109,82446,14643,54201,4667,14933,18,62,339,8,1,1,2,0,3661
456215882,1421856079561,4170940,201,1,0,0,1,3,0,2,4925,12193,4082,6283,3496,7956,16,0,320,12,2,1,2,0,1198
456212184,1421853900649,1186802,67,1,0,0,0,10,8,5,11143,98481,75,87284,18794,12487,135,13,210,6,4,3,5,920,251
456212184,1421853900649,2527600,91,1,1,0,0,14,4,3,12160,113768,0,113248,18073,15549,122,15,671,10,1,2,6,938,1771
456212184,1421853900649,2652489,40,1,0,0,0,1,23,4,8441,17637,10726,6910,6114,10092,8,0,152,11,0,1,0,0,4599
456212184,1421853900649,4150972,57,1,0,0,0,5,16,2,9898,71909,41671,16572,12317,19608,60,25,549,6,0,1,3,0,7240
456212184,1421853900649,4366679,54,1,0,0,0,5,12,0,9133,57169,26108,31061,15834,12328,92,3,478,5,1,4,5,0,1480
456212184,1421853900649,521408,105,0,0,0,0,5,2,12,6807,28963,17705,10361,10376,17240,35,2,54,6,0,2,3,0,220
456212184,1421853900649,1402206,77,0,0,0,0,3,5,6,7588,71551,8164,58741,7719,20762,12,44,493,4,2,1,2,0,0
456212184,1421853900649,5437395,89,0,0,0,0,1,5,6,5715,21569,5948,8497,6765,19865,36,0,64,10,0,1,0,0,1656
456212184,1421853900649,1842691,23,0,0,1,0,1,5,4,8394,94816,552,94074,5349,20965,138,10,144,3,2,1,0,675,5105
456212184,1421853900649,3945199,104,0,0,0,0,3,2,7,8788,95360,2435,92587,12967,13615,165,8,87,5,0,1,0,551,1964
456204995,1421854021123,1515215,104,0,0,0,0,2,3,5,6547,59932,1157,58774,9553,11964,127,2,43,1,1,1,2,0,1266
456204995,1421854021123,1179501,157,0,0,0,0,2,2,7,6105,62445,10464,51444,5935,13681,128,4,44,6,0,1,0,334,0
456204995,1421854021123,986957,117,0,0,0,0,3,6,8,5672,13926,10673,3252,6910,16399,9,0,202,14,0,1,0,0,130
456204995,1421854021123,540517,17,0,0,0,0,2,1,7,5550,35065,18643,16073,6773,10830,86,1,185,6,0,1,0,0,221
456204995,1421854021123,795847,113,0,0,0,0,2,4,5,5761,55671,39973,11138,5284,17720,17,46,279,4,0,1,0,0,376
456204995,1421854021123,3887801,59,1,0,0,0,12,7,2,10207,77901,2482,74923,14145,8823,102,6,172,3,1,2,10,0,645
456204995,1421854021123,1179008,42,1,1,0,0,5,11,4,8749,63966,20004,40831,14729,9947,116,0,0,2,2,1,2,467,720
456204995,1421854021123,3657733,23,1,0,1,0,12,3,2,11165,133912,20597,111447,17773,18505,170,10,335,4,3,2,4,710,6003
456204995,1421854021123,462838,20,1,0,0,0,1,8,0,7558,91643,40160,20946,3286,15108,22,56,776,0,1,1,0,0,6366
456204995,1421854021123,806962,412,1,0,0,0,2,9,3,6313,16611,8209,8048,4971,10838,30,0,65,16,0,1,0,0,1190
456219440,1421857808841,4213970,43,1,0,1,0,2,17,3,9736,32545,23990,8555,9733,9004,11,1,199,21,3,1,0,0,403
456219440,1421857808841,4522860,67,1,0,0,1,15,2,5,14544,157258,0,145943,23898,16114,195,12,25,5,2,3,6,1067,470
456219440,1421857808841,3077474,126,1,0,0,0,5,7,5,11037,103594,8866,94483,10796,14613,158,6,78,7,3,1,0,0,0
456219440,1421857808841,3233242,18,1,1,0,0,14,5,7,12263,85179,55700,29479,20457,15221,115,3,148,4,1,1,6,0,100
456219440,1421857808841,1335160,254,1,0,0,0,9,11,0,13781,184276,5943,153184,22023,19094,55,77,449,4,2,2,9,546,2819
456219440,1421857808841,5820244,84,0,0,0,0,7,2,15,7936,61101,22172,38386,12761,26026,88,1,297,2,0,2,2,0,140
456219440,1421857808841,8720770,32,0,0,0,0,4,8,7,8838,99514,74427,11855,13571,26589,67,33,293,4,0,1,2,0,252
456219440,1421857808841,3217119,59,0,0,0,0,3,7,8,7413,54091,1326,52765,10695,18355,96,1,154,8,0,1,0,0,0
456219440,1421857808841,9442585,25,0,0,0,0,3,9,4,7335,17172,14898,1825,7309,10925,18,1,123,6,0,1,3,0,60
456219440,1421857808841,9222389,15,0,0,0,0,3,5,11,6779,36681,0,36681,8133,15782,64,2,0,2,0,1,0,420,0
456219544,1421857848195,9162177,82,0,0,0,0,4,3,9,7182,63767,51360,11604,14191,14401,80,0,0,6,0,1,0,0,2707
456219544,1421857848195,5300629,236,0,0,0,0,7,2,9,9452,91113,7228,83885,14866,17733,136,0,0,5,1,1,3,517,226
456219544,1421857848195,9700995,17,0,0,0,0,1,1,7,6247,55879,39105,16573,13427,16146,79,1,219,2,1,1,0,0,0
456219544,1421857848195,6711851,59,0,0,0,0,3,6,10,7629,64261,9578,45357,10545,27268,36,33,653,5,0,1,0,0,2616
456219544,1421857848195,2259141,89,0,0,0,0,2,7,7,6626,21622,8413,11111,6784,21334,30,1,119,19,0,1,2,0,1030
456219544,1421857848195,9470308,25,1,0,0,0,2,14,6,7998,26253,19526,6726,8397,8820,14,2,96,9,0,2,2,0,60
456219544,1421857848195,3078992,36,1,0,0,0,10,19,1,12114,72285,39288,32996,21153,23897,111,0,258,4,1,2,10,0,9056
456219544,1421857848195,995769,254,1,0,0,0,12,8,3,12307,149249,5847,136216,19247,17057,47,68,568,5,0,3,8,0,654
456219544,1421857848195,3534661,103,1,1,1,0,13,12,2,12513,114681,62242,17487,22705,13806,142,8,57,12,3,2,5,0,3498
456219544,1421857848195,996576,21,1,0,0,0,5,15,5,8681,59790,14694,45095,9929,11933,63,5,197,2,0,1,2,790,158
456202615,1421852757861,2886176,105,0,1,0,0,17,6,12,15328,163825,138168,23093,34211,28013,173,11,374,8,0,3,4,0,1607
456202615,1421852757861,5459449,96,0,0,0,0,15,14,11,16956,170585,37766,128175,48558,31913,216,3,356,5,1,2,3,799,1371
456202615,1421852757861,3204732,77,0,0,0,0,8,8,12,14059,207838,62164,133982,20303,44022,93,70,777,9,0,1,3,536,1494
456202615,1421852757861,6841786,106,0,0,0,0,4,10,5,10562,88153,26941,59724,17836,27761,117,3,273,8,0,1,2,0,1945
456202615,1421852757861,1351864,103,0,0,0,0,7,13,5,10609,39761,25874,4688,18678,21503,32,0,32,15,1,1,3,0,1434
456202615,1421852757861,4457983,32,1,0,0,0,7,18,10,13183,109641,78886,13667,20984,41628,36,38,578,5,0,1,2,0,9080
456202615,1421852757861,1980568,91,1,0,1,0,13,13,12,16091,187069,1212,184837,34730,35333,195,12,1040,9,2,2,5,1138,436
456202615,1421852757861,4081192,2,1,0,0,0,10,12,9,14315,151403,5817,136014,27358,39912,176,5,336,7,1,2,4,0,3214
456202615,1421852757861,1650861,222,1,0,0,0,12,9,9,15903,195637,21337,173823,27034,23429,192,25,103,14,3,2,3,874,886
456202615,1421852757861,4008002,267,1,0,0,1,3,23,11,11431,27080,17707,9372,10962,21332,7,3,414,29,0,1,0,0,11829
456196273,1421851326599,4385172,28,0,0,0,0,1,1,4,5064,55472,34820,20525,5252,8239,94,8,17,5,0,1,0,241,27
456196273,1421851326599,4127099,91,0,0,0,0,5,0,2,6605,51262,0,50774,9531,6984,112,3,512,8,0,1,3,1,243
456196273,1421851326599,2227307,104,0,0,0,0,0,2,3,6094,65531,663,64868,6179,6289,148,6,14,7,0,0,0,514,120
456196273,1421851326599,1390783,254,0,0,0,0,1,0,5,3973,28972,3522,20878,1597,10100,2,21,66,2,0,1,0,0,194
456196273,1421851326599,872430,201,0,0,0,0,0,2,2,3677,6542,1424,3048,1694,6201,20,0,249,16,0,0,0,0,622
456196273,1421851326599,525653,59,1,0,0,0,0,8,0,5871,42832,6486,31908,3967,6767,21,34,309,2,0,0,0,0,117
456196273,1421851326599,5244035,53,1,0,0,1,0,7,1,4984,10286,6950,3336,2502,6149,5,0,25,12,0,0,0,0,486
456196273,1421851326599,6673224,92,1,0,0,0,9,2,1,8791,86187,0,85637,10847,8267,146,2,53,8,1,3,9,0,0
456196273,1421851326599,6624212,67,1,0,1,0,3,0,1,7126,59079,0,54653,3624,6078,153,3,148,2,2,1,3,363,868
456196273,1421851326599,532558,76,1,1,0,0,4,2,4,6555,55500,47841,7241,7356,10939,93,8,0,3,0,1,4,201,3188
456210121,1421852673555,1713846,55,0,0,0,0,5,5,6,6922,51280,45972,4590,12244,15875,85,0,0,10,0,1,3,0,386
456210121,1421852673555,4902715,122,0,0,0,0,1,4,3,6328,55304,3919,48999,8545,16209,94,18,168,4,0,1,0,0,0
456210121,1421852673555,3589000,25,0,1,0,0,2,11,3,7065,16015,13337,2678,9576,12823,9,1,102,9,0,1,0,0,685
456210121,1421852673555,3366185,64,0,0,0,0,0,0,0,3332,1237,137,710,0,240,0,1,3,0,0,0,0,0,0
456210121,1421852673555,5315409,222,0,0,0,0,11,3,4,10585,122482,6837,115280,16906,13476,160,17,146,7,0,2,6,641,582
456210121,1421852673555,1937468,1,1,0,0,0,3,8,8,7177,54787,43392,11045,10531,14565,91,3,51,7,0,1,0,0,482
456210121,1421852673555,531610,421,1,0,0,0,2,8,4,7636,91843,15153,70101,10379,23674,29,58,413,5,0,1,0,0,5044
456210121,1421852673555,3435980,127,1,0,0,0,3,7,1,9275,117592,108479,9114,9630,7784,172,8,282,11,2,1,2,0,415
456210121,1421852673555,3775708,104,1,0,0,0,7,3,2,11051,126724,1207,125517,13547,9640,223,1,27,3,0,3,7,650,465
456210121,1421852673555,3611733,267,1,0,0,0,1,11,4,6095,11362,7846,3516,5561,10661,4,0,95,12,0,1,0,0,4107
456199084,1421852606842,4972619,157,0,0,0,0,5,4,10,9832,121120,31016,88595,11940,23255,150,18,200,9,1,1,0,440,243
456199084,1421852606842,523508,24,0,0,1,0,8,4,11,10387,100235,12758,86737,21710,30273,142,1,199,3,1,2,2,360,894
456199084,1421852606842,5883072,104,0,0,0,0,6,5,4,10702,106505,2168,104336,13908,15631,180,0,58,7,0,2,3,749,1055
