"matchId","summonerId","Win","FirstBlood","FirstTower","FirstTowerAssist","Kills","Assists","Deaths","GoldEarned","TotalDamageDealt","MagicDamageDealt","PhysicalDamageDealt","TotalDamageDealtToChampions","TotalDamageTaken","MinionsKilled","NeutralMinionsKilled","CrowdControl","WardsPlaced","TowerKills","LargestMultiKill","LargestKillingSpree","LargestCritStrike","TotalHealAmount"
456186484,1590873,1,0,0,0,8,6,4,11402,112645,95480,17164,20367,8783,135,11,1424,6,0,2,3,0,273
456186484,415450,1,0,0,0,3,11,1,10638,101818,60847,21263,6227,18931,36,60,455,7,1,1,2,0,2352
456186484,2888716,1,0,0,1,6,2,1,12475,162021,158,160524,12496,11596,223,12,366,5,4,2,4,687,873
456186484,1646432,1,0,1,0,1,11,4,9049,28387,22049,6337,9083,9412,12,0,153,12,1,1,0,0,80
456158488,1642656,1,0,0,1,5,8,0,8255,71085,10330,53615,5907,13696,9,40,206,4,3,2,5,0,3567
456158488,661526,1,0,0,0,4,5,0,8005,79004,986,77707,8577,5769,139,4,65,2,1,1,4,556,435
456158488,4370550,1,0,0,0,10,3,3,8842,58264,45600,11815,11797,9216,98,6,66,7,0,2,4,0,448
456158488,3636927,1,0,0,0,0,8,2,5585,14769,6258,6703,3133,9569,25,0,55,13,1,0,0,0,617
456158488,2465614,1,0,1,0,4,9,2,7900,74276,57218,17058,18126,13474,105,1,504,5,1,1,3,0,771
456158488,787490,0,0,0,0,3,0,3,5053,39649,4487,29625,2440,8510,15,28,108,6,0,1,2,0,1403
456158488,6981071,0,1,0,0,1,1,7,4676,47184,1846,44844,7193,21433,74,2,15,5,0,1,0,0,4163
456158488,1325015,0,0,0,0,1,2,7,5609,60392,9437,50447,8185,11709,98,10,65,3,0,1,0,286,0
456158488,4530594,0,0,0,0,1,1,4,4935,44069,570,43498,4330,8207,88,0,15,0,0,1,0,255,599
456158488,4795421,0,0,0,0,1,1,2,4006,12251,9441,2809,3743,7331,4,1,49,18,0,1,0,0,40
456189825,1850981,0,0,0,0,5,8,7,11552,119818,44287,75531,19120,19800,119,11,12,6,1,1,3,698,1854
456189825,1472633,0,0,1,0,6,16,8,17347,243723,71729,171477,22116,57842,276,17,1249,14,4,1,3,0,0
456189825,1305049,0,0,0,0,2,17,8,12444,148144,117993,23898,21804,34620,27,78,290,3,0,1,2,0,933
456189825,442033,0,1,0,0,16,9,7,19761,308216,22766,284613,44972,32106,307,26,305,8,0,2,6,1042,2937
456189825,920949,0,0,0,0,1,27,10,12773,36729,27422,9306,16483,26193,27,0,692,31,0,1,0,0,12111
456189825,1922202,1,0,0,0,1,21,7,11084,43891,29354,11781,11200,27821,43,0,180,23,0,1,0,0,4317
456189825,750266,1,0,0,0,13,14,6,18419,259953,65508,192579,36009,27591,229,15,268,8,2,2,5,1010,5220
456189825,2479624,1,0,0,0,5,15,5,14740,131520,15916,92295,10171,33938,83,53,1870,11,1,2,3,0,3270
456189825,1780708,1,0,0,0,12,14,7,15865,157012,132534,21704,40078,49811,167,3,382,9,0,2,5,0,24628
456189825,3950529,1,0,0,0,9,10,5,16617,249790,24130,224113,35591,26978,238,32,67,13,0,2,4,1075,3843
456172625,2342562,0,0,0,0,5,1,9,5952,34380,15639,18539,6768,14390,73,1,274,1,0,1,3,0,394
456172625,10596467,0,0,1,0,3,0,5,5561,46962,1988,44567,9687,14511,86,2,131,4,1,1,2,0,3041
456172625,893965,0,0,0,0,2,1,2,5901,68664,30182,26666,5646,13545,5,56,729,2,0,1,0,0,802
456172625,3271260,0,0,0,0,0,1,4,3591,11117,3516,5878,3407,9735,36,0,349,11,0,0,0,0,1059
456172625,660416,0,0,0,0,1,1,6,4999,42171,7646,34524,4615,9669,96,0,102,5,0,1,0,385,1035
456172625,3511373,1,0,0,0,10,1,1,8982,79630,2048,76482,9930,7005,136,8,95,2,0,4,10,612,960
456172625,3813121,1,1,0,0,1,4,3,6228,36798,1064,35733,6630,13451,92,0,309,5,1,1,0,0,705
456172625,1171553,1,0,0,0,0,10,0,5218,14215,5723,6055,3566,7563,15,0,44,10,1,0,0,0,1007
456172625,3165492,1,0,0,0,9,12,4,9406,80667,17397,55866,14067,14203,27,47,453,6,0,1,3,0,538
456172625,3436987,1,0,0,0,6,5,3,7685,65000,55406,8998,13585,8872,110,2,79,7,0,2,3,0,250
456172661,1878985,0,0,0,0,2,11,7,11609,142818,14111,114990,17577,37325,65,55,263,10,0,1,0,0,1555
456172661,1380341,0,0,0,0,17,8,9,17587,210646,198870,11044,37594,25022,225,14,566,14,1,2,4,0,1120
456172661,2291633,0,0,0,0,10,4,11,15147,199907,0,198486,32446,34419,237,8,146,8,1,4,4,0,1221
456172661,3766415,0,0,0,0,0,17,9,10923,28901,21557,7343,10918,27025,15,2,267,20,0,0,0,429,17526
456172661,5652746,0,0,0,0,7,11,7,16128,252441,63161,188895,27683,29564,272,13,210,9,3,2,2,758,903
456172661,4401309,1,0,0,0,10,6,9,13737,117292,100598,14194,20881,22584,138,5,156,6,0,1,2,0,407
456172661,588244,1,0,0,0,9,10,7,16410,202005,5878,196027,23454,27791,251,8,39,4,3,3,4,1015,0
456172661,4964660,1,1,0,0,18,4,7,19948,323678,56973,263967,42849,32091,296,32,450,11,3,5,10,988,1370
456172661,2896811,1,0,0,0,0,23,7,11663,35074,24398,10675,12270,29755,39,2,328,26,0,0,0,0,1189
456172661,4409673,1,0,0,0,5,19,6,15735,198167,106351,82691,21008,48035,35,106,613,7,0,1,3,0,5541
456165114,2356169,1,0,1,0,11,4,1,9994,79652,1500,78151,14559,9414,130,3,49,7,2,2,10,552,876
456165114,1522320,1,1,0,0,6,3,3,8036,67938,36526,9818,13128,9209,131,1,18,4,0,2,3,0,1391
456165114,3207983,1,0,0,1,1,13,2,7089,25107,17259,7847,7841,7946,15,0,95,4,0,1,0,0,100
456165114,3171455,1,0,0,0,1,2,1,6923,58721,669,58051,2979,10900,137,0,285,8,2,1,0,0,2693
456165114,462581,1,0,0,0,3,4,0,7595,86671,12704,66246,5469,11421,44,55,512,2,0,1,3,0,705
456165114,5453063,0,0,0,0,1,2,6,5097,36626,5018,31076,9633,12078,93,0,45,6,0,1,0,315,0
456165114,645241,0,0,0,0,1,4,4,4594,11413,10032,1380,5001,10357,9,0,118,4,0,1,0,0,4495
456165114,3614871,0,0,0,0,0,1,3,4028,27518,446,27071,2386,6613,65,2,12,3,0,0,0,263,474
456165114,2105490,0,0,0,0,3,1,4,5966,52589,45090,7498,6769,9193,116,2,674,4,0,1,2,0,0
456165114,2601617,0,0,0,0,2,1,5,5275,60176,17968,35924,4850,19317,22,45,472,2,0,1,2,0,7361
456185942,2010972,0,0,0,0,2,0,2,5097,53116,31473,10441,3262,14584,23,31,261,0,0,1,0,0,2201
456185942,1570627,0,0,0,0,0,1,8,4003,37608,24970,11938,5056,10737,53,1,142,4,0,0,0,0,100
456185942,2079156,0,0,0,0,0,0,0,3486,16599,63,16536,1356,1419,40,0,2,2,0,0,0,0,0
456185942,4882837,0,0,0,0,1,1,6,5208,49505,41774,7691,7809,8324,93,0,64,3,0,1,0,0,93
456185942,3502417,0,0,0,0,0,0,1,3747,32841,23916,8281,4038,6379,51,0,241,8,0,0,0,0,1024
456185942,4626868,1,0,0,0,0,4,0,6816,60055,0,56929,3134,7466,124,1,18,1,1,0,0,299,80
456185942,3253454,1,1,0,0,11,0,1,8399,54647,42871,11679,14202,9760,93,0,1525,5,1,2,6,443,4645
456185942,5896665,1,0,0,0,0,5,0,6254,18822,12698,6124,2439,5004,22,0,202,4,2,0,0,0,40
456185942,4922497,1,0,1,0,5,1,2,7948,61804,10497,51306,8840,11356,117,1,4720,5,3,1,3,271,0
456185942,996393,1,0,0,0,1,5,0,6420,61950,8669,47309,2129,7641,12,45,638,3,0,1,0,640,165
456190769,5901485,1,0,0,0,10,5,7,16296,232306,4336,223636,27175,23883,260,56,1279,6,2,4,5,831,351
456190769,1323470,1,0,0,0,5,6,3,11868,142466,8233,130030,11716,17890,181,13,83,5,0,2,4,0,1162
456190769,648589,1,0,0,0,4,7,7,9392,70924,7800,52820,4322,19452,16,43,140,4,2,1,0,0,666
456190769,3209317,1,0,0,0,0,12,6,8393,13291,4505,6318,3073,14488,26,0,657,27,0,0,0,0,1373
456190769,412156,1,1,0,0,6,11,5,11807,152278,276,151616,19162,23299,139,12,806,5,1,1,2,0,2404
456190769,6020557,0,0,0,0,6,10,7,12905,174315,158938,15377,19432,17452,211,10,417,10,1,3,3,0,1082
456190769,9673621,0,0,0,0,3,10,5,10076,89895,79620,9768,11755,11559,136,6,196,10,0,1,2,0,570
456190769,4624273,0,0,0,0,12,5,4,13091,119915,1341,118574,16184,13109,186,6,24,9,1,2,5,839,0
456190769,1686671,0,0,0,0,6,12,5,9616,69375,8262,55141,9586,25855,19,38,440,2,0,1,5,0,477
456190769,2348273,0,0,0,0,0,17,5,8396,11101,5635,5466,4132,17144,5,0,579,24,2,0,0,0,6700
456157935,5866392,0,0,0,0,5,12,6,13222,133205,4084,129026,18299,44171,158,27,447,8,0,2,2,0,8706
456157935,2874586,0,1,0,0,5,12,9,12984,131552,27302,95695,18200,38748,60,50,413,35,2,1,0,0,1572
456157935,3213155,0,0,0,0,10,10,12,15400,215663,17184,197020,34533,30538,220,13,361,0,2,2,2,1358,2913
456157935,3676026,0,0,1,0,9,6,9,13630,131982,75652,21260,21391,22040,173,9,38,7,2,1,4,0,2544
456157935,7702154,0,0,0,0,4,14,7,10742,40306,29438,9935,17847,25805,23,3,283,22,0,1,2,0,670
456157935,1616190,1,0,0,0,7,14,7,14046,185866,135015,26132,32794,40019,165,21,1703,10,0,1,4,0,8953
456157935,2006894,1,0,0,0,7,19,6,14216,140662,104316,23048,20563,37879,43,61,530,15,2,2,5,0,4843
456157935,3265551,1,0,0,0,14,11,10,16066,176868,154,159070,35091,34542,164,20,120,8,3,2,4,1254,1716
456157935,991135,1,0,0,0,10,12,6,15350,203971,174073,28068,22709,21053,204,5,76,9,0,1,3,0,3511
456157935,1295234,1,0,0,0,5,23,4,13057,85892,71532,13679,21341,19733,100,1,175,13,2,1,3,0,1316
456159464,3142192,0,0,0,0,1,0,6,5339,31463,0,28446,3807,10388,88,0,81,6,0,1,0,94,0
456159464,9603348,0,0,0,0,5,0,9,6636,58209,46293,11425,10165,11492,93,1,0,1,0,1,2,0,1800
456159464,515237,0,0,0,0,3,1,7,6515,52214,0,51578,13491,14036,101,2,112,6,0,2,2,0,139
456159464,9486340,0,0,0,0,0,4,5,4378,19455,13458,5428,7872,10647,19,0,65,2,0,0,0,0,777
456159464,10232734,0,0,0,0,0,1,5,4353,29105,3228,21279,2015,12456,6,20,61,4,1,0,0,0,1189
456159464,2565139,1,1,0,0,10,3,4,8731,70115,3442,66083,10288,11634,90,7,108,6,1,2,5,436,452
456159464,7276014,1,0,0,0,9,6,1,10288,116281,5677,102130,10621,10651,22,71,586,4,1,2,7,555,384
456159464,7900363,1,0,0,0,4,6,2,8829,100862,16845,83336,7965,15898,157,4,39,8,2,1,3,525,8173
456159464,9146333,1,0,0,1,0,12,1,6044,18416,6046,6702,5175,9490,28,0,57,6,0,0,0,0,5582
456159464,513203,1,0,0,0,9,4,1,9192,68877,19357,49519,13714,11065,142,0,11,5,0,1,5,454,1124
456158382,4376188,0,0,0,0,3,4,9,7831,64726,1693,63032,12329,16467,146,0,67,6,1,2,2,0,2040
456158382,4477188,0,0,0,0,0,0,6,5173,27067,17071,9406,4769,12891,85,0,57,6,0,0,0,0,0
456158382,5794909,0,0,0,0,2,6,7,5516,12107,6640,5466,5963,10968,8,1,691,6,0,1,0,0,980
456158382,7750360,0,0,1,0,3,2,4,7762,71100,1387,57650,10184,15717,141,0,645,8,1,1,2,0,2749
456158382,2203201,0,1,0,0,4,1,6,6977,55621,9111,42329,6646,16581,26,34,450,6,0,1,0,0,2190
456158382,3368815,1,0,0,0,11,6,1,10744,113258,6599,105749,17896,11307,171,15,174,9,0,2,7,0,655
456158382,1158377,1,0,0,0,7,5,4,10847,110203,0,110203,12603,10579,157,1,46,9,2,2,4,925,1164
456158382,803149,1,0,0,0,3,12,3,7569,27948,20542,7406,7373,9760,29,0,81,17,1,1,2,0,395
456158382,2658268,1,0,0,0,8,4,1,9133,103211,6027,89243,8293,14390,17,64,348,9,0,2,7,0,1338
456158382,1091187,1,0,0,0,3,7,3,8917,87904,5092,82552,13012,14087,156,5,418,6,1,1,2,528,553
456157872,1301794,0,0,0,0,6,6,10,14758,218934,194466,23919,43400,23994,250,14,299,10,1,2,3,0,1383
456157872,5744493,0,0,0,0,8,9,10,12994,112192,48240,63951,31638,22602,139,4,434,0,0,2,2,0,244
456157872,2941577,0,0,0,0,3,14,11,10904,86430,62991,12863,27086,27419,74,0,347,24,2,1,0,0,3467
456157872,9252387,0,0,0,0,7,4,7,12814,145129,39514,93369,13775,36764,78,50,1046,22,0,1,4,598,1496
456157872,1654234,0,0,0,0,2,7,9,9786,72498,41591,30565,13314,44622,78,0,892,3,2,1,0,0,3586
456157872,641098,1,0,1,0,17,14,7,17731,254862,56464,196502,40080,49601,231,11,9591,12,3,3,5,674,8396
456157872,408626,1,1,0,0,12,15,5,14311,160276,94284,22568,35999,24144,164,13,2755,12,2,2,4,0,4585
456157872,6030676,1,0,0,0,14,12,3,16961,223617,20891,201639,27608,22801,238,7,501,6,1,3,5,1535,0
456157872,4747174,1,0,0,0,1,30,6,11561,26278,16709,8577,10704,28636,13,1,1206,13,1,1,0,0,22872
456157872,8022329,1,0,0,0,2,26,5,13182,131459,82254,26267,17902,38027,41,67,3374,26,0,1,0,0,6334
456164116,653924,1,0,0,0,11,15,3,14315,195965,14705,179622,30900,15593,175,17,273,7,3,2,6,1394,1903
456164116,7415128,1,0,0,0,5,13,7,9692,50424,33436,15900,12570,18873,37,3,220,13,1,1,3,0,4262
456164116,7010208,1,1,0,0,16,8,3,13061,93202,4821,87717,23478,16252,85,8,51,6,0,2,8,694,809
456164116,4336820,1,0,0,0,4,12,4,9020,49734,32245,16986,12758,15679,57,1,93,8,0,1,3,0,0
456164116,9411960,1,0,0,0,4,20,6,11515,94034,14707,73090,12250,21669,56,31,273,5,1,1,2,0,1564
456164116,11322154,0,0,1,0,2,11,6,9330,83380,32986,50394,12172,25353,91,3,482,8,1,1,2,0,1341
456164116,1686423,0,0,0,1,4,4,8,9553,94384,892,92924,13356,23188,118,3,28,8,1,1,3,431,905
456164116,3222051,0,0,0,0,8,3,9,12296,147049,36033,110084,16763,19527,143,23,597,9,1,2,3,646,0
456164116,5690776,0,0,0,0,7,7,7,10590,70645,21726,43800,14898,24886,51,31,723,6,0,2,3,0,1500
456164116,3330402,0,0,0,0,2,7,10,7841,23056,16444,6611,9659,17165,19,1,128,8,2,1,0,0,2889
456174086,2561722,0,0,0,0,5,4,11,10285,85558,4869,80689,11887,20378,145,0,52,3,0,2,4,516,2125
456174086,1130407,0,1,0,0,4,2,9,7866,53357,31551,20825,12892,24127,67,1,107,5,0,1,3,0,129
456174086,9014529,0,0,0,0,13,6,11,12495,118967,24576,92858,28647,24850,106,18,100,6,0,3,3,1284,770
456174086,863396,0,0,0,0,9,8,10,12340,118743,26127,86925,22384,30753,89,26,576,14,1,1,2,0,1895
456174086,2461256,0,0,0,0,0,14,12,7909,22302,15605,5400,8519,29078,9,0,108,13,0,0,0,0,420
456174086,522536,1,0,1,0,25,4,5,18233,224364,17035,184398,43999,26609,208,22,528,4,5,4,9,895,2698
456174086,3674333,1,0,0,0,7,8,4,10841,89947,31809,56404,17329,24094,98,7,821,7,1,2,6,0,4215
456174086,2462598,1,0,0,0,5,9,6,9633,56981,22930,34050,11060,15557,65,4,287,7,0,1,2,0,0
456174086,808761,1,0,0,0,13,11,10,13347,133502,11749,112936,25833,28765,79,30,102,7,1,2,3,856,3188
456174086,9044757,1,0,0,1,3,23,6,11680,52595,33154,19441,12455,23367,39,0,254,11,0,2,2,255,1941
456187463,9063279,1,0,0,0,5,7,4,8164,53106,8558,42354,8731,13259,30,14,238,4,3,1,0,497,153
456187463,940395,1,0,1,0,10,6,2,12110,124863,14052,110181,20709,15288,162,8,138,8,4,2,7,805,436
456187463,1159407,1,0,0,0,13,8,2,10878,44274,25815,16784,19632,10502,60,2,100,8,0,2,7,0,546
456187463,3292980,1,1,0,1,3,8,3,8345,51327,43107,8220,16014,9744,42,2,2,7,0,1,2,204,4637
456187463,4532217,1,0,0,0,1,7,5,8567,80022,0,78916,10703,15552,99,16,146,3,1,1,0,0,800
456187463,1205539,0,0,0,0,2,3,4,6443,55726,14412,41314,8540,15357,86,10,0,6,0,1,0,330,232
456187463,3196997,0,0,0,0,5,7,4,7055,25642,4389,18680,8073,17040,14,10,233,4,0,1,2,0,1813
456187463,1977276,0,0,0,0,0,8,6,5574,7779,6362,1416,2063,11415,7,0,86,12,0,0,0,0,2130
456187463,552449,0,0,0,0,5,2,8,6930,55447,43473,10770,13181,15637,66,0,45,8,0,2,2,0,243
456187463,1794824,0,0,0,0,4,1,10,6615,43620,1878,39001,9850,25099,82,0,94,3,0,1,0,273,4642
456191297,5754376,0,0,0,0,2,0,2,4191,19435,14394,4696,3644,7618,38,0,36,4,0,1,0,224,1178
456191297,3635625,0,0,0,0,2,3,7,5459,36534,2644,33889,8021,18134,69,0,20,1,0,1,0,0,3413
456191297,1311007,0,0,0,0,7,2,6,7626,57672,19169,38502,10000,14198,109,0,15,1,0,1,4,276,418
456191297,4470251,0,0,0,0,0,0,3,3812,24718,3768,17511,951,8239,3,24,250,2,0,0,0,0,1455
456191297,3345647,0,0,0,0,1,8,7,5051,20424,15315,5109,8034,15343,19,0,91,5,0,1,0,0,510
456191297,4191299,1,0,0,0,5,3,2,8382,80115,3906,76093,11268,9972,122,3,64,5,0,1,4,540,412
456191297,5809105,1,0,0,0,5,5,2,8503,75551,34900,18678,10612,10960,105,8,111,4,2,1,2,0,2198
456191297,4583922,1,0,0,0,3,6,2,6718,39384,26390,8565,5670,12677,16,20,191,4,0,1,2,0,533
456191297,2984940,1,1,0,0,8,4,3,9249,84508,35107,48382,14360,14854,101,11,481,4,2,2,4,0,0
456191297,3970494,1,0,0,0,3,11,3,7825,18148,12356,5792,10167,9369,3,0,26,18,2,1,0,0,4133
456163213,3334440,0,0,0,0,4,4,6,11747,128377,145,118849,12661,21161,213,10,21,13,0,1,0,869,2253
456163213,1154902,0,0,0,0,6,6,7,10300,96299,86234,9482,17629,15688,102,2,154,13,0,1,3,0,1004
456163213,5441556,0,0,1,0,3,9,8,13226,185093,22656,143079,11170,45608,55,90,1004,6,1,1,2,0,1802
456163213,5670445,0,0,0,0,5,6,6,10152,84500,76624,7829,19861,21910,60,6,50,21,0,1,2,0,4605
456163213,4216639,0,0,0,1,8,4,5,14680,204502,6717,195849,25740,37180,292,1,430,10,2,2,6,0,7067
456163213,810607,1,0,0,0,6,11,5,11696,134159,23071,97496,13117,26662,23,73,664,0,0,1,3,0,1033
456163213,491314,1,1,0,0,9,10,5,13000,147801,120777,24844,31083,20835,177,15,196,8,1,1,5,0,2545
456163213,1497314,1,0,0,0,1,17,6,9842,13301,8541,4759,8573,16137,10,0,99,47,1,1,0,0,10921
456163213,5589262,1,0,0,0,9,8,6,13942,191026,55356,135300,29149,23303,229,7,135,2,2,1,5,731,1866
456163213,4118689,1,0,0,0,7,8,4,13546,180556,17448,163107,18444,30954,210,23,1074,5,1,2,4,0,0
456163469,6843969,1,0,0,0,12,15,11,15983,136002,6990,127438,27954,34960,125,16,268,4,1,2,4,532,2047
456163469,5672601,1,1,1,0,11,13,11,17576,202924,20136,182788,28570,23377,210,8,88,6,3,2,2,998,837
456163469,2885127,1,0,0,0,13,19,9,19917,257868,17580,237116,39913,49065,199,28,379,7,2,2,6,1078,9104
456163469,5910534,1,0,0,0,9,8,10,14536,137521,57225,80295,21954,43567,126,0,1131,8,2,2,2,0,2195
456163469,5457651,1,0,0,0,11,18,11,17591,198437,128604,37997,42116,45218,74,59,860,11,0,2,4,0,6733
456163469,4349438,0,0,0,0,16,7,9,16478,151777,10129,140515,37050,45861,177,4,588,7,3,2,6,656,12601
456163469,3521630,0,0,0,0,11,11,11,14614,168744,147480,19003,36112,32676,181,3,4,10,0,2,4,0,3413
456163469,8344540,0,0,0,0,7,6,15,11981,128364,29565,97494,20661,31232,115,21,193,11,0,1,3,735,1558
456163469,8570533,0,0,0,0,14,24,10,16501,112675,42069,59321,37160,58947,48,31,3487,10,1,2,3,0,25279
456163469,3840985,0,0,0,0,3,16,11,11424,114109,103692,10253,24949,27661,65,9,377,6,0,1,2,0,10497
456188878,3218965,1,0,0,0,9,8,6,12007,113784,9363,104181,18616,17936,152,7,46,6,4,2,3,632,1936
456188878,3062128,1,0,0,0,5,12,4,10173,70947,9339,61367,13680,21872,90,1,53,5,1,2,3,0,2528
456188878,11104371,1,0,0,0,12,10,7,11098,75894,58116,17243,24821,18877,97,1,203,3,0,1,3,0,1034
456188878,4961717,1,0,0,0,23,6,8,17255,182852,2387,170206,36312,26519,127,42,344,2,2,3,9,1013,1271
456188878,2095324,1,0,0,0,0,12,4,8245,45522,30388,13947,7620,19188,40,7,66,11,1,0,0,0,1472
456188878,8402886,0,0,0,0,8,8,11,10690,112226,1899,109656,20432,22353,153,4,162,3,2,1,4,575,890
456188878,3557186,0,0,0,1,6,13,8,10282,96954,66707,15651,22141,34918,52,33,442,8,0,2,2,0,3751
456188878,5680215,0,0,1,0,8,3,9,10134,78190,0,77898,11439,21124,93,7,236,4,1,2,3,888,2232
456188878,1745235,0,1,0,0,5,11,11,9072,81926,0,80600,17233,21621,90,5,630,5,0,1,0,0,93
456188878,665167,0,0,0,0,1,13,10,7742,25012,21471,3541,5737,18060,16,1,147,9,0,1,0,390,9138
456168805,2838897,1,0,0,0,1,10,5,9819,98766,26111,72655,10901,14441,167,4,1458,7,0,1,0,359,8272
456168805,2381017,1,1,0,0,10,9,3,12035,109748,29500,79895,12532,13833,154,8,329,8,1,1,4,754,2672
456168805,1614962,1,0,1,0,7,10,1,12086,131636,12523,110713,11938,16478,92,44,404,9,3,2,6,956,1330
456168805,10040819,1,0,0,0,1,16,3,8895,52001,49273,2727,13780,9013,44,7,106,11,0,1,0,0,0
456168805,2379199,1,0,0,0,8,12,5,11801,133192,118960,13367,19095,16895,156,12,352,9,0,2,3,0,1323
456168805,4357618,0,0,0,0,4,6,3,10630,142405,103604,14929,10528,18972,37,87,448,9,0,1,2,0,1764
456168805,4642048,0,0,0,0,5,3,8,9318,107178,4145,102847,11675,19872,144,0,214,7,0,1,2,0,1048
456168805,2851277,0,0,0,0,2,1,3,8174,71417,18819,52597,4792,10377,145,1,32,6,0,1,0,574,288
456168805,2380300,0,0,0,0,1,4,8,7144,39016,32750,6265,9028,12130,43,0,62,12,0,1,0,0,62
456168805,2835996,0,0,0,0,5,2,5,9527,106016,3896,101258,13172,24889,138,18,984,6,1,1,3,532,7111
456187011,2656473,1,1,0,0,5,18,6,12078,99229,10943,83926,20653,32882,105,14,336,9,0,2,3,256,5719
456187011,1837398,1,0,0,0,12,12,8,13133,105183,47257,57926,20161,28647,103,17,412,8,0,4,4,0,1878
456187011,922653,1,0,0,0,10,17,8,17260,252694,10815,241475,30597,25798,256,27,68,7,0,2,2,896,4100
456187011,2907205,1,0,0,0,10,18,3,15960,199291,17967,168856,29185,34049,91,75,829,3,5,2,6,771,11884
456187011,1344216,1,0,0,0,2,28,5,11003,38119,25867,12252,9895,25800,41,1,853,39,1,1,0,0,3228
456187011,4861060,0,0,0,0,11,7,11,16022,248874,21450,227348,31447,26606,285,18,94,6,1,2,5,936,3529
456187011,3332366,0,0,1,0,6,8,7,13013,153782,8017,144270,20658,25981,154,37,207,6,1,1,3,561,1115
456187011,3896523,0,0,0,0,1,11,7,8964,24433,11897,9021,7739,27946,32,0,86,24,0,1,0,0,1507
456187011,1617985,0,0,0,0,4,6,7,11916,167925,149132,17345,26020,29094,178,10,62,7,1,1,2,0,6918
456187011,3104603,0,0,0,1,8,19,7,14413,125494,9917,92009,21338,31278,91,31,796,9,2,1,3,0,1596
456188088,402528,0,1,0,0,7,14,17,11030,60824,42937,17645,16736,49220,37,1,153,22,0,2,3,0,5181
456188088,676203,0,0,0,0,10,10,13,13458,113757,0,108101,26801,26794,126,2,276,2,2,3,3,723,1387
456188088,5301373,0,0,0,0,2,9,11,9220,82434,64946,16818,18080,21652,91,8,165,7,0,1,0,0,0
456188088,5435367,0,0,1,0,2,2,8,8148,69250,60511,8738,9435,16473,91,0,16,4,2,1,2,0,1924
456188088,5211193,0,0,0,0,11,4,13,11049,67436,20135,43398,12740,34627,33,26,393,26,0,2,2,0,2148
456188088,2854352,1,0,0,0,14,15,6,13353,120487,94906,24745,33376,16350,110,7,864,6,1,2,4,0,1364
456188088,3233007,1,0,0,0,25,16,10,18916,184948,36834,147129,42868,27480,177,6,2472,5,1,2,8,926,1637
456188088,4703246,1,0,0,0,12,16,5,13898,115261,79109,35478,27287,16217,132,8,2971,3,3,2,4,0,1283
456188088,9041626,1,0,0,0,2,33,5,13933,82408,61655,20752,13101,23643,76,0,1686,12,1,1,0,0,21656
456188088,7350669,1,0,0,0,9,19,6,14643,150791,28909,108240,15476,27816,30,77,3051,4,0,1,2,0,1766
456174398,1877425,0,0,0,0,7,8,13,14536,184045,165695,17535,32485,28000,190,17,246,1,0,1,2,0,2254
456174398,4912282,0,0,0,0,8,6,8,12937,107335,68,96307,19804,33984,122,1,728,7,1,2,4,0,5051
456174398,4616805,0,0,0,0,5,10,6,16928,278978,2980,275960,27041,25292,295,27,120,8,3,1,2,991,2911
456174398,8002337,0,0,0,0,3,11,11,12112,102358,19419,68699,11128,35168,48,45,562,14,1,1,2,553,3890
456174398,7383560,0,0,0,0,2,13,7,11077,40201,29439,10762,9157,30910,29,0,118,25,0,1,0,0,6131
456174398,6031184,1,0,0,0,6,9,2,15179,201716,1837,199879,17790,11383,242,8,1173,6,3,2,4,1609,1887
456174398,601910,1,1,1,0,23,8,5,21396,274616,0,274180,35844,33811,290,23,3922,12,4,4,7,1082,5529
456174398,7622152,1,0,0,0,14,16,11,17829,240275,224409,14519,61007,41450,253,4,10480,8,0,3,3,0,3790
456174398,3272042,1,0,0,0,1,25,4,13323,64547,47196,17350,9136,26672,33,0,2882,21,1,1,0,0,13184
456174398,2154612,1,0,0,0,1,10,4,11348,116538,30043,80754,9955,35901,36,53,2412,0,0,1,0,0,15278
456170942,5009821,1,0,0,0,2,8,6,8309,47896,39074,8821,10288,13518,22,7,59,25,0,1,0,0,312
456170942,4199261,1,0,0,0,7,4,4,12568,177979,13875,164103,24712,18700,201,22,36,12,1,1,2,899,2509
456170942,5787340,1,0,0,0,10,8,2,11530,98941,34025,64651,20878,33222,107,3,895,12,1,1,8,0,0
456170942,2574563,1,0,0,0,10,10,5,13136,137438,50214,70230,20467,26267,38,68,556,8,2,1,5,570,1816
456170942,4379342,1,0,1,0,6,13,5,13995,169757,93208,24283,29503,17659,221,7,34,8,3,1,2,0,3330
456170942,1914786,0,0,0,0,4,4,7,8559,66479,3136,62380,12397,35837,97,7,145,4,0,1,2,0,2303
456170942,1827484,0,1,0,0,4,9,7,11574,133405,29869,103535,19882,19445,207,1,641,8,0,1,3,548,783
456170942,3812038,0,0,0,0,2,8,8,6967,22841,9798,6863,7238,26735,36,1,84,13,0,1,0,0,3389
456170942,9220534,0,0,0,0,1,4,8,6800,42992,17073,20129,6956,31383,13,34,246,5,0,1,0,0,6912
456170942,5561534,0,0,0,0,8,5,5,10832,101060,88443,12540,22460,15375,163,0,380,7,0,1,3,0,779
456174469,9895883,0,0,1,0,9,4,13,11973,102372,11535,82347,17804,24021,102,15,129,6,2,2,4,628,490
